pattern,support,gain
doordie_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero,3,5.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single,5,4.0
doordie_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero,4,3.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single,4,3.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_zero,3,2.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single||bonus_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_all_rounder_early_zero,2,1.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_single,10,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Bengal_Warriors_none_early_zero,6,-1.0
doordie_unknown_Puneri_Paltan_vs_Bengal_Warriors_none_early_zero,5,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Bengal_Warriors_all_rounder_early_zero,2,-1.0
