pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,11,10.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,5,9.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,4,7.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,6,5.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,6,5.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,3,2.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single||bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero,3,2.0
doordie_unknown_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_zero,20,-1.0
doordie_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._none_early_single,13,-1.0
bonus_success_U.P._Yoddha_vs_Dabang_Delhi_K.C._unknown_early_zero,6,-1.0
