pattern,support,gain
regular_success_nan_vs_UP_Yoddhas_none_early_single||regular_success_nan_vs_UP_Yoddhas_none_early_single||regular_success_nan_vs_UP_Yoddhas_none_early_single||regular_success_nan_vs_UP_Yoddhas_none_early_single,3,8.0
regular_success_nan_vs_UP_Yoddhas_none_early_single||regular_success_nan_vs_UP_Yoddhas_none_early_single||regular_success_nan_vs_UP_Yoddhas_none_early_single,4,7.0
regular_success_nan_vs_UP_Yoddhas_none_early_single||regular_success_nan_vs_UP_Yoddhas_none_early_single,6,5.0
empty_unknown_nan_vs_UP_Yoddhas_none_early_zero||empty_unknown_nan_vs_UP_Yoddhas_none_early_zero,4,3.0
empty_unknown_nan_vs_UP_Yoddhas_none_early_zero||empty_unknown_nan_vs_UP_Yoddhas_none_early_zero||empty_unknown_nan_vs_UP_Yoddhas_none_early_zero,2,3.0
empty_unknown_nan_vs_UP_Yoddhas_none_early_zero||empty_unknown_nan_vs_UP_Yoddhas_none_early_zero||regular_success_nan_vs_UP_Yoddhas_none_early_single,2,3.0
empty_unknown_nan_vs_UP_Yoddhas_none_early_zero||regular_success_nan_vs_UP_Yoddhas_none_early_single,3,2.0
regular_success_nan_vs_UP_Yoddhas_none_early_single||empty_unknown_nan_vs_UP_Yoddhas_none_early_zero,2,1.0
regular_success_nan_vs_UP_Yoddhas_none_early_single,9,-1.0
empty_unknown_nan_vs_UP_Yoddhas_none_early_zero,7,-1.0
