pattern,support,gain
doordie_success_Gujarat_Giants_vs_U_Mumba_none_early_single||doordie_unknown_Gujarat_Giants_vs_U_Mumba_none_early_zero,5,4.0
doordie_unknown_Gujarat_Giants_vs_U_Mumba_none_early_zero||doordie_success_Gujarat_Giants_vs_U_Mumba_none_early_single,4,3.0
doordie_unknown_Gujarat_Giants_vs_U_Mumba_none_early_zero||doordie_unknown_Gujarat_Giants_vs_U_Mumba_none_early_zero,4,3.0
doordie_unknown_Gujarat_Giants_vs_U_Mumba_none_early_zero,13,-1.0
doordie_success_Gujarat_Giants_vs_U_Mumba_none_early_single,9,-1.0
doordie_success_Bengal_Warriors_vs_U_Mumba_none_early_single,6,-1.0
doordie_unknown_Bengal_Warriors_vs_U_Mumba_none_early_zero,5,-1.0
bonus_success_Gujarat_Giants_vs_U_Mumba_left_cover_early_zero,4,-1.0
bonus_success_Bengal_Warriors_vs_U_Mumba_null_early_zero,3,-1.0
bonus_success_Gujarat_Giants_vs_U_Mumba_raider_early_zero,3,-1.0
