pattern,support,gain
doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single||doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single,8,7.0
doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single||doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero,7,6.0
doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero||doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single,6,5.0
regular_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single||regular_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single,5,4.0
doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single,23,-1.0
bonus_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_null_early_zero,13,-1.0
doordie_unknown_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_zero,11,-1.0
regular_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_single,11,-1.0
bonus_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_unknown_early_zero,8,-1.0
doordie_success_Bengaluru_Bulls_vs_Tamil_Thalaivas_none_early_high,4,-1.0
