pattern,support,gain
doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single||doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single,5,4.0
doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,11,-1.0
doordie_success_U_Mumba_vs_Telugu_Titans_none_early_single,10,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,8,-1.0
doordie_unknown_U_Mumba_vs_Telugu_Titans_none_early_zero,7,-1.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero,5,-1.0
doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_high,4,-1.0
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,4,-1.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_null_early_zero,3,-1.0
regular_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,3,-1.0
