pattern,support,gain
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,16,15.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,8,15.0
doordie_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_single||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,11,10.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_single||doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,5,9.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero||doordie_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_single,9,8.0
doordie_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,38,-1.0
doordie_success_Bengal_Warriors_vs_Puneri_Paltan_none_early_single,20,-1.0
bonus_success_Bengal_Warriors_vs_Puneri_Paltan_null_early_zero,8,-1.0
bonus_success_Bengal_Warriors_vs_Puneri_Paltan_unknown_early_zero,5,-1.0
empty_unknown_Bengal_Warriors_vs_Puneri_Paltan_none_early_zero,5,-1.0
