pattern,support,gain
doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single||doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single,13,12.0
doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single,9,8.0
doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero||doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,9,8.0
doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single||doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,8,7.0
doordie_success_Haryana_Steelers_vs_U_Mumba_none_early_single,32,-1.0
doordie_unknown_Haryana_Steelers_vs_U_Mumba_none_early_zero,28,-1.0
doordie_unknown_Bengaluru_Bulls_vs_U_Mumba_none_early_zero,16,-1.0
bonus_success_Bengaluru_Bulls_vs_U_Mumba_null_early_zero,10,-1.0
bonus_success_Haryana_Steelers_vs_U_Mumba_left_corner_early_zero,8,-1.0
doordie_success_Bengaluru_Bulls_vs_U_Mumba_none_early_single,7,-1.0
