pattern,support,gain
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,5,9.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,3,8.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,7,6.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||regular_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,1,0.0
regular_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||regular_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,1,0.0
regular_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero||regular_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,1,0.0
regular_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,1,0.0
doordie_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,9,-1.0
regular_unknown_Telugu_Titans_vs_Bengaluru_Bulls_none_early_zero,2,-1.0
regular_unknown_Puneri_Paltan_vs_Bengaluru_Bulls_none_early_zero,1,-1.0
