pattern,support,gain
empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero||empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero||empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero||empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero,5,14.0
empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero||empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero||empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero,7,13.0
empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero||empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero,9,8.0
bonus_success_Patna_Pirates_vs_UP_Yoddhas_unknown_early_zero||doordie_success_Patna_Pirates_vs_UP_Yoddhas_none_early_high,1,0.0
doordie_success_Patna_Pirates_vs_UP_Yoddhas_none_early_high||empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero,1,0.0
empty_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero,11,-1.0
regular_unknown_Patna_Pirates_vs_UP_Yoddhas_none_early_zero,2,-1.0
bonus_success_Patna_Pirates_vs_UP_Yoddhas_unknown_early_zero,1,-1.0
doordie_success_Patna_Pirates_vs_UP_Yoddhas_none_early_high,1,-1.0
doordie_success_Patna_Pirates_vs_UP_Yoddhas_none_early_single,1,-1.0
