pattern,support,gain
doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_single||doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_single,10,9.0
doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,10,9.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero||doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_single,8,7.0
doordie_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_single,30,-1.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Haryana_Steelers_none_early_zero,17,-1.0
regular_success_U_Mumba_vs_Haryana_Steelers_none_early_single,17,-1.0
doordie_success_U_Mumba_vs_Haryana_Steelers_none_early_single,15,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Haryana_Steelers_null_early_zero,10,-1.0
empty_unknown_U_Mumba_vs_Haryana_Steelers_none_early_zero,8,-1.0
doordie_unknown_U_Mumba_vs_Haryana_Steelers_none_early_zero,7,-1.0
