pattern,support,gain
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,5,9.0
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,9,8.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,3,5.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,4,3.0
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero||bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero,3,2.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero||empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,3,2.0
empty_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,14,-1.0
doordie_unknown_Tamil_Thalaivas_vs_Telugu_Titans_none_early_zero,7,-1.0
bonus_success_Tamil_Thalaivas_vs_Telugu_Titans_unknown_early_zero,4,-1.0
doordie_success_Tamil_Thalaivas_vs_Telugu_Titans_none_early_single,2,-1.0
