pattern,support,gain
doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero||doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero,6,5.0
regular_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single||regular_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,6,5.0
doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero||bonus_success_Gujarat_Giants_vs_Patna_Pirates_null_early_zero,5,4.0
bonus_success_Gujarat_Giants_vs_Patna_Pirates_null_early_zero||doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero,5,4.0
doordie_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero,16,-1.0
regular_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,11,-1.0
bonus_success_Gujarat_Giants_vs_Patna_Pirates_null_early_zero,10,-1.0
doordie_success_Gujarat_Giants_vs_Patna_Pirates_none_early_single,6,-1.0
empty_unknown_Gujarat_Giants_vs_Patna_Pirates_none_early_zero,6,-1.0
bonus_success_Gujarat_Giants_vs_Patna_Pirates_unknown_early_zero,4,-1.0
