pattern,support,gain
regular_success_nan_vs_Bengal_Warriors_none_early_single||regular_success_nan_vs_Bengal_Warriors_none_early_single||regular_success_nan_vs_Bengal_Warriors_none_early_single,2,3.0
regular_success_nan_vs_Bengal_Warriors_none_early_single||regular_success_nan_vs_Bengal_Warriors_none_early_single,3,2.0
bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero||empty_unknown_nan_vs_Bengal_Warriors_none_early_zero,2,1.0
regular_success_nan_vs_Bengal_Warriors_none_early_single||regular_success_nan_vs_Bengal_Warriors_none_early_high,1,0.0
regular_success_nan_vs_Bengal_Warriors_none_early_high||bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero,1,0.0
empty_unknown_nan_vs_Bengal_Warriors_none_early_zero||bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero,1,0.0
regular_success_nan_vs_Bengal_Warriors_none_early_single,6,-1.0
bonus_success_nan_vs_Bengal_Warriors_unknown_early_zero,3,-1.0
empty_unknown_nan_vs_Bengal_Warriors_none_early_zero,2,-1.0
regular_success_nan_vs_Bengal_Warriors_none_early_high,1,-1.0
