pattern,support,gain
regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,4,11.0
regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,5,9.0
regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,7,6.0
regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,10,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_unknown_early_zero,3,-1.0
allout_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,2,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_single,1,-1.0
regular_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,1,-1.0
empty_unknown_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_zero,1,-1.0
regular_success_Jaipur_Pink_Panthers_vs_Bengaluru_Bulls_none_early_high,1,-1.0
