pattern,support,gain
doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single||doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,17,16.0
empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,13,12.0
regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single||empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,12,11.0
empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero||empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,12,11.0
doordie_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,44,-1.0
empty_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,43,-1.0
regular_success_Patna_Pirates_vs_Bengaluru_Bulls_none_early_single,39,-1.0
doordie_unknown_Patna_Pirates_vs_Bengaluru_Bulls_none_early_zero,31,-1.0
bonus_success_Patna_Pirates_vs_Bengaluru_Bulls_unknown_early_zero,20,-1.0
bonus_success_Patna_Pirates_vs_Bengaluru_Bulls_null_early_zero,18,-1.0
