pattern,support,gain
bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,13,12.0
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||regular_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_single,12,11.0
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero,12,11.0
regular_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_single||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,11,10.0
regular_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_single||regular_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_single,10,9.0
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero||empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,10,9.0
bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero||bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero,9,8.0
empty_unknown_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_zero,38,-1.0
regular_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_none_early_single,32,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_UP_Yoddhas_unknown_early_zero,31,-1.0
