pattern,support,gain
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,3,5.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_null_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,3,5.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,5,4.0
bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_null_early_zero||doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,4,3.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero||bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_null_early_zero,3,2.0
bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_null_early_zero||bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_null_early_zero,2,1.0
doordie_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,9,-1.0
bonus_success_Tamil_Thalaivas_vs_Puneri_Paltan_null_early_zero,8,-1.0
empty_unknown_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_zero,5,-1.0
regular_success_Tamil_Thalaivas_vs_Puneri_Paltan_none_early_single,4,-1.0
