pattern,support,gain
doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero,13,12.0
doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero,6,11.0
doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero||doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero,6,11.0
doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single||doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero,10,9.0
doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero||doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single,8,7.0
doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero||bonus_success_Patna_Pirates_vs_Dabang_Delhi_K.C._unknown_early_zero,8,7.0
doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single,7,6.0
doordie_unknown_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_zero,30,-1.0
doordie_success_Patna_Pirates_vs_Dabang_Delhi_K.C._none_early_single,21,-1.0
bonus_success_Patna_Pirates_vs_Dabang_Delhi_K.C._unknown_early_zero,11,-1.0
