pattern,support,gain
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_success_nan_vs_Telugu_Titans_none_early_single||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,2,5.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,4,3.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||empty_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_success_nan_vs_Telugu_Titans_none_early_single,2,3.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_success_nan_vs_Telugu_Titans_none_early_single||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,2,3.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero||doordie_success_nan_vs_Telugu_Titans_none_early_single,2,1.0
doordie_success_nan_vs_Telugu_Titans_none_early_single||empty_unknown_nan_vs_Telugu_Titans_none_early_zero,2,1.0
empty_unknown_nan_vs_Telugu_Titans_none_early_zero,11,-1.0
doordie_success_nan_vs_Telugu_Titans_none_early_single,2,-1.0
doordie_unknown_nan_vs_Telugu_Titans_none_early_zero,1,-1.0
bonus_success_nan_vs_Telugu_Titans_null_early_zero,1,-1.0
