pattern,support,gain
doordie_unknown_Haryana_Steelers_vs_Puneri_Paltan_none_early_zero||doordie_success_Haryana_Steelers_vs_Puneri_Paltan_none_early_single,5,4.0
doordie_success_Haryana_Steelers_vs_Puneri_Paltan_none_early_single||doordie_success_Haryana_Steelers_vs_Puneri_Paltan_none_early_single,5,4.0
doordie_success_Haryana_Steelers_vs_Puneri_Paltan_none_early_single||doordie_unknown_Haryana_Steelers_vs_Puneri_Paltan_none_early_zero,5,4.0
doordie_success_Haryana_Steelers_vs_Puneri_Paltan_none_early_single,15,-1.0
doordie_unknown_Haryana_Steelers_vs_Puneri_Paltan_none_early_zero,11,-1.0
doordie_unknown_Patna_Pirates_vs_Puneri_Paltan_none_early_zero,8,-1.0
doordie_unknown_Telugu_Titans_vs_Puneri_Paltan_none_early_zero,5,-1.0
bonus_success_U.P._Yoddha_vs_Puneri_Paltan_all_rounder_early_zero,4,-1.0
bonus_success_Telugu_Titans_vs_Puneri_Paltan_null_early_zero,4,-1.0
doordie_success_U.P._Yoddha_vs_Puneri_Paltan_none_early_single,3,-1.0
