pattern,support,gain
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_high,1,0.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_high||bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,1,0.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero||bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,1,0.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero||doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,1,0.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single||bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,1,0.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_single,3,-1.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._unknown_early_zero,3,-1.0
doordie_unknown_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,2,-1.0
doordie_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_high,1,-1.0
bonus_success_Puneri_Paltan_vs_Dabang_Delhi_K.C._none_early_zero,1,-1.0
