pattern,support,gain
doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,13,12.0
doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,6,11.0
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single||doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,10,9.0
doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,9,8.0
doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero||bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,6,5.0
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single||doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,5,4.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero||doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,5,4.0
doordie_unknown_U.P._Yoddha_vs_U.P._Yoddhas_none_early_zero,34,-1.0
doordie_success_U.P._Yoddha_vs_U.P._Yoddhas_none_early_single,18,-1.0
bonus_success_U.P._Yoddha_vs_U.P._Yoddhas_unknown_early_zero,12,-1.0
