pattern,support,gain
doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero,3,5.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero||bonus_success_Jaipur_Pink_Panthers_vs_Telugu_Titans_null_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero,3,5.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero,5,4.0
doordie_success_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_single||doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero,3,2.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero||bonus_success_Jaipur_Pink_Panthers_vs_Telugu_Titans_null_early_zero,3,2.0
bonus_success_Jaipur_Pink_Panthers_vs_Telugu_Titans_null_early_zero||doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero,3,2.0
doordie_unknown_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_zero,11,-1.0
doordie_success_Jaipur_Pink_Panthers_vs_Telugu_Titans_none_early_single,6,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Telugu_Titans_null_early_zero,3,-1.0
bonus_success_Jaipur_Pink_Panthers_vs_Telugu_Titans_right_cover_early_zero,2,-1.0
