pattern,support,gain
empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero,15,14.0
empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero,6,11.0
bonus_success_Gujarat_Giants_vs_Tamil_Thalaivas_unknown_early_zero||empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero,3,5.0
empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero||empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero||regular_success_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_single,3,5.0
bonus_success_Gujarat_Giants_vs_Tamil_Thalaivas_unknown_early_zero||empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero,3,2.0
empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero||regular_success_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_single,3,2.0
empty_unknown_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_zero,24,-1.0
regular_success_Gujarat_Giants_vs_Tamil_Thalaivas_none_early_single,7,-1.0
bonus_success_Gujarat_Giants_vs_Tamil_Thalaivas_unknown_early_zero,5,-1.0
bonus_success_Gujarat_Giants_vs_Tamil_Thalaivas_null_early_zero,2,-1.0
