pattern,support,gain
doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single||doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single,12,11.0
doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single||doordie_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero,9,8.0
doordie_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero||doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single,7,6.0
doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero||doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero,6,5.0
doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero||doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single,5,4.0
doordie_success_U_Mumba_vs_Bengal_Warriors_none_early_single,29,-1.0
doordie_unknown_U_Mumba_vs_Bengal_Warriors_none_early_zero,17,-1.0
doordie_unknown_Telugu_Titans_vs_Bengal_Warriors_none_early_zero,13,-1.0
doordie_success_Telugu_Titans_vs_Bengal_Warriors_none_early_single,8,-1.0
bonus_success_U_Mumba_vs_Bengal_Warriors_all_rounder_early_zero,5,-1.0
