season,do_or_die_points,player_name,team_name,player_id_0,match_played_0,position_id_0,position_name_0,high_5s,player_id_1,match_played_1,position_id_1,position_name_1,avg_raid_points,player_id_2,match_played_2,position_id_2,position_name_2,raid_points,player_id_3,match_played_3,position_id_3,position_name_3,successful_raids,player_id_4,match_played_4,position_id_4,position_name_4,successful_tackles,player_id_5,match_played_5,position_id_5,position_name_5,super_10s,player_id_6,match_played_6,position_id_6,position_name_6,super_raids,player_id_7,match_played_7,position_id_7,position_name_7,super_tackles,player_id_8,match_played_8,position_id_8,position_name_8,tackle_points,player_id_9,match_played_9,position_id_9,position_name_9,total_points,player_id,match_played,position_id,position_name,z_score_do_or_die_points,z_score_high_5s,z_score_avg_raid_points,z_score_raid_points,z_score_successful_raids,z_score_successful_tackles,z_score_super_10s,z_score_super_raids,z_score_super_tackles,z_score_tackle_points,z_score_total_points
1,0.0,Sagar Khatale,Puneri Paltan,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,10.0,169.0,8.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,0.0,,,,,1.25,169.0,8.0,6.0,"Defender, right corner",10.0,169.0,8.0,6.0,"Defender, right corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.053046360040918526,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.3945463147881205,-0.5603285134200636
1,1.0,Simon Kibura,Puneri Paltan,10.0,4.0,8.0,Raider,0.0,,,,,3.0,10.0,4.0,8.0,Raider,6.0,10.0,4.0,8.0,Raider,5.0,10.0,4.0,8.0,Raider,2.0,10.0,4.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.5,10.0,4.0,8.0,Raider,8.0,10.0,4.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,0.587108594244226,-0.3839538539717294,-0.36517227964765836,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.4046214256008058,-0.6089827673093976
1,0.0,Sunil Subhash Lande,Puneri Paltan,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,148.0,4.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,0.0,,,,,0.25,148.0,4.0,6.0,"Defender, right corner",1.0,148.0,4.0,6.0,"Defender, right corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.6710106723971145,-0.7792726559220666
1,0.0,Swapnil Dilip Shinde,Puneri Paltan,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,8.0,170.0,8.0,7.0,"Defender, right cover",0.0,,,,,0.0,,,,,0.0,,,,,1.0,170.0,8.0,7.0,"Defender, right cover",8.0,170.0,8.0,7.0,"Defender, right cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.19215773280128634,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.12815706799181178,-0.6089827673093976
1,0.0,Vikas Tomar,Puneri Paltan,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,4.0,151.0,8.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,1.0,151.0,8.0,6.0,"Defender, right corner",0.63,151.0,8.0,6.0,"Defender, right corner",5.0,151.0,8.0,6.0,"Defender, right corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.47038047832202196,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,-0.2660990172667252,-0.6819641481433986
1,1.0,Waleed Al Hasani,Puneri Paltan,16.0,6.0,8.0,Raider,0.0,,,,,2.33,16.0,6.0,8.0,Raider,14.0,16.0,6.0,8.0,Raider,10.0,16.0,6.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,16.0,6.0,8.0,Raider,0.0,,,,,0.0,,,,,14.0,16.0,6.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,0.29637819279793004,-0.18579655901951714,-0.2107768270369021,-0.7486032238427576,-0.2930573022265171,0.26861340533726497,-0.6437102072448644,-0.9373999191934232,-0.46302000564139556
1,20.0,Wazir Singh,Puneri Paltan,124.0,12.0,8.0,Raider,0.0,,,,,8.67,124.0,12.0,8.0,Raider,104.0,124.0,12.0,8.0,Raider,85.0,124.0,12.0,8.0,Raider,5.0,124.0,12.0,8.0,Raider,4.0,124.0,12.0,8.0,Raider,2.0,124.0,12.0,8.0,Raider,2.0,124.0,12.0,8.0,Raider,0.58,124.0,12.0,8.0,Raider,111.0,124.0,12.0,8.0,Raider,1.9643567160957682,-0.40394471049369335,3.047468857230044,2.043473009192871,2.1051549621244416,-0.40082479194183807,1.9678275509731795,0.9454138481968443,0.6399640760678816,-0.31937686662598697,1.8967113079913038
2,0.0,Adinath Sakharam Gavali,Bengaluru Bulls,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,201.0,1.0,5.0,"Defender, right and left cover",0.0,,,,,0.0,,,,,0.0,,,,,1.0,201.0,1.0,5.0,"Defender, right and left cover",1.0,201.0,1.0,5.0,"Defender, right and left cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.12815706799181178,-0.7792726559220666
2,34.0,Ajay Thakur,Bengaluru Bulls,26.0,13.0,8.0,Raider,0.0,,,,,6.08,26.0,13.0,8.0,Raider,79.0,26.0,13.0,8.0,Raider,56.0,26.0,13.0,8.0,Raider,1.0,26.0,13.0,8.0,Raider,2.0,26.0,13.0,8.0,Raider,6.0,26.0,13.0,8.0,Raider,0.0,,,,,0.08,26.0,13.0,8.0,Raider,80.0,26.0,13.0,8.0,Raider,3.7351692346081578,-0.40394471049369335,1.9236005889525718,1.4242314624672074,1.2096613369820555,-0.6790475374625736,0.8373851243733312,3.6526156196351622,-0.6437102072448644,-0.8521553602186045,1.1425703727066268
2,3.0,Ashish Chhokar,Bengaluru Bulls,195.0,6.0,8.0,Raider,0.0,,,,,2.0,195.0,6.0,8.0,Raider,12.0,195.0,6.0,8.0,Raider,7.0,195.0,6.0,8.0,Raider,1.0,195.0,6.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,13.0,195.0,6.0,8.0,Raider,-0.1859156278121332,-0.40394471049369335,0.15318262193632157,-0.2353358827575702,-0.30341409860335583,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.48734713258606255
2,1.0,Ashish Kumar,Bengaluru Bulls,202.0,5.0,7.0,"Defender, right cover",0.0,,,,,0.5,202.0,5.0,7.0,"Defender, right cover",2.0,202.0,5.0,7.0,"Defender, right cover",2.0,202.0,5.0,7.0,"Defender, right cover",2.0,202.0,5.0,7.0,"Defender, right cover",0.0,,,,,0.0,,,,,1.0,202.0,5.0,7.0,"Defender, right cover",0.6,202.0,5.0,7.0,"Defender, right cover",5.0,202.0,5.0,7.0,"Defender, right cover",-0.4388888447424746,-0.40394471049369335,-0.49770633652553514,-0.48303250144783555,-0.4578095512141121,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,-0.2980657268822823,-0.6819641481433986
2,4.0,Deepak Kumar Dahiya,Bengaluru Bulls,174.0,2.0,8.0,Raider,0.0,,,,,3.0,174.0,2.0,8.0,Raider,6.0,174.0,2.0,8.0,Raider,3.0,174.0,2.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,6.0,174.0,2.0,8.0,Raider,-0.05942901934696251,-0.40394471049369335,0.587108594244226,-0.3839538539717294,-0.42693046069196083,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.6576370211987316
2,2.0,Dharmaraj Cheralathan,Bengaluru Bulls,42.0,15.0,10.0,"Defender, right and left corner",2.0,42.0,15.0,10.0,"Defender, right and left corner",1.36,42.0,15.0,10.0,"Defender, right and left corner",19.0,42.0,15.0,10.0,"Defender, right and left corner",15.0,42.0,15.0,10.0,"Defender, right and left corner",41.0,42.0,15.0,10.0,"Defender, right and left corner",0.0,,,,,0.0,,,,,1.0,42.0,15.0,10.0,"Defender, right and left corner",2.8,42.0,15.0,10.0,"Defender, right and left corner",61.0,42.0,15.0,10.0,"Defender, right and left corner",-0.31240223627730385,1.322687981346293,-0.12453000034073725,-0.061948249674384476,-0.05638137442614586,2.1031799177447827,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,2.0461596449252344,0.6803549607579537
2,0.0,Gurpreet Singh,Bengaluru Bulls,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,45.0,2.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,45.0,2.0,6.0,"Defender, right corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7792726559220666
2,0.0,Joginder Singh Narwal,Bengaluru Bulls,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,30.0,194.0,14.0,3.0,"Defender, left corner",0.0,,,,,0.0,,,,,0.0,,,,,2.14,194.0,14.0,3.0,"Defender, left corner",30.0,194.0,14.0,3.0,"Defender, left corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,1.3380673675627597,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,1.3428920333829797,-0.0737859745267235
2,4.0,Manjeet Chhillar,Bengaluru Bulls,69.0,16.0,1.0,All Rounder,3.0,69.0,16.0,1.0,All Rounder,4.19,69.0,16.0,1.0,All Rounder,67.0,69.0,16.0,1.0,All Rounder,60.0,69.0,16.0,1.0,All Rounder,39.0,69.0,16.0,1.0,All Rounder,0.0,,,,,0.0,,,,,1.0,69.0,16.0,1.0,All Rounder,2.5,69.0,16.0,1.0,All Rounder,107.0,69.0,16.0,1.0,All Rounder,-0.05942901934696251,2.186004327266286,1.1034805012906326,1.126995520038889,1.3331776990706605,1.9640685449844149,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,1.7264925487696643,1.7994028002126359
2,4.0,Pardeep Narwal,Bengaluru Bulls,197.0,6.0,8.0,Raider,0.0,,,,,1.5,197.0,6.0,8.0,Raider,9.0,197.0,6.0,8.0,Raider,7.0,197.0,6.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,197.0,6.0,8.0,Raider,0.0,,,,,0.0,,,,,9.0,197.0,6.0,8.0,Raider,-0.05942901934696251,-0.40394471049369335,-0.06378036421763067,-0.3096448683646498,-0.30341409860335583,-0.7486032238427576,-0.2930573022265171,0.26861340533726497,-0.6437102072448644,-0.9373999191934232,-0.5846556403647306
2,0.0,Preetam Chhillar,Bengaluru Bulls,,,,,0.0,,,,,0.29,167.0,12.0,1.0,All Rounder,2.0,167.0,12.0,1.0,All Rounder,2.0,167.0,12.0,1.0,All Rounder,8.0,167.0,12.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,0.67,167.0,12.0,1.0,All Rounder,10.0,167.0,12.0,1.0,All Rounder,-0.5653754532076453,-0.40394471049369335,-0.5888307907101951,-0.48303250144783555,-0.4578095512141121,-0.19215773280128634,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.22347673777931576,-0.5603285134200636
2,18.0,Rajesh Mondal,Bengaluru Bulls,85.0,15.0,8.0,Raider,0.0,,,,,2.2,85.0,15.0,8.0,Raider,33.0,85.0,15.0,8.0,Raider,27.0,85.0,15.0,8.0,Raider,1.0,85.0,15.0,8.0,Raider,0.0,,,,,1.0,85.0,15.0,8.0,Raider,0.0,,,,,0.07,85.0,15.0,8.0,Raider,34.0,85.0,15.0,8.0,Raider,1.7113834991654269,-0.40394471049369335,0.23996781639790252,0.284827016491987,0.31416771183966913,-0.6790475374625736,-0.2930573022265171,0.26861340533726497,-0.6437102072448644,-0.8628109300904568,0.023522533251944516
2,9.0,Rakesh Narwal,Bengaluru Bulls,204.0,11.0,8.0,Raider,0.0,,,,,2.1,204.0,11.0,8.0,Raider,21.0,204.0,11.0,8.0,Raider,14.0,204.0,11.0,8.0,Raider,0.0,,,,,0.0,,,,,2.0,204.0,11.0,8.0,Raider,0.0,,,,,0.0,204.0,11.0,8.0,Raider,21.0,204.0,11.0,8.0,Raider,0.573004022978891,-0.40394471049369335,0.19657521916711204,-0.012408925936331408,-0.0872604649482971,-0.7486032238427576,-0.2930573022265171,0.9454138481968443,-0.6437102072448644,-0.9373999191934232,-0.29273011702872653
2,0.0,Sandeep Malik,Bengaluru Bulls,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,205.0,1.0,3.0,"Defender, left corner",0.0,,,,,0.0,,,,,1.0,205.0,1.0,3.0,"Defender, left corner",0.0,,,,,2.0,205.0,1.0,3.0,"Defender, left corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,-0.9373999191934232,-0.7549455289773996
2,1.0,Sinotharan Kanesharajah,Bengaluru Bulls,21.0,2.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,21.0,2.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,21.0,2.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,-0.7146693226794874,-0.507802163316862,-0.5195677322584146,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7792726559220666
2,0.0,Somvir Shekhar,Bengaluru Bulls,,,,,4.0,109.0,14.0,7.0,"Defender, right cover",0.0,,,,,1.0,109.0,14.0,7.0,"Defender, right cover",1.0,109.0,14.0,7.0,"Defender, right cover",32.0,109.0,14.0,7.0,"Defender, right cover",0.0,,,,,0.0,,,,,2.0,109.0,14.0,7.0,"Defender, right cover",2.43,109.0,14.0,7.0,"Defender, right cover",35.0,109.0,14.0,7.0,"Defender, right cover",-0.5653754532076453,3.0493206731862794,-0.7146693226794874,-0.507802163316862,-0.48868864173626336,1.4771787403231273,-0.2930573022265171,-0.4081870375223144,0.6399640760678816,1.651903559666698,0.04784966019661152
2,1.0,Amit Kumar Tomar,Dabang Delhi K.C.,267.0,9.0,8.0,Raider,0.0,,,,,0.67,267.0,9.0,8.0,Raider,6.0,267.0,9.0,8.0,Raider,3.0,267.0,9.0,8.0,Raider,2.0,267.0,9.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.22,267.0,9.0,8.0,Raider,8.0,267.0,9.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,-0.4239389212331914,-0.3839538539717294,-0.42693046069196083,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.7029773820126716,-0.6089827673093976
2,0.0,Amit Singh Chhillar,Dabang Delhi K.C.,,,,,1.0,28.0,6.0,3.0,"Defender, left corner",0.0,,,,,0.0,,,,,0.0,,,,,11.0,28.0,6.0,3.0,"Defender, left corner",0.0,,,,,0.0,,,,,1.0,28.0,6.0,3.0,"Defender, left corner",2.0,28.0,6.0,3.0,"Defender, left corner",12.0,28.0,6.0,3.0,"Defender, left corner",-0.5653754532076453,0.4593716354262999,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,0.01650932633926538,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,1.1937140551770467,-0.5116742595307295
2,2.0,Dadaso Balaso Awad,Dabang Delhi K.C.,38.0,7.0,1.0,All Rounder,0.0,,,,,0.83,38.0,7.0,1.0,All Rounder,5.0,38.0,7.0,1.0,All Rounder,4.0,38.0,7.0,1.0,All Rounder,10.0,38.0,7.0,1.0,All Rounder,0.0,,,,,0.0,,,,,2.0,38.0,7.0,1.0,All Rounder,1.71,38.0,7.0,1.0,All Rounder,17.0,38.0,7.0,1.0,All Rounder,-0.31240223627730385,-0.40394471049369335,-0.3545107656639267,-0.40872351584075595,-0.39605137016980957,-0.053046360040918526,-0.2930573022265171,-0.4081870375223144,0.6399640760678816,0.8847025288933287,-0.39003862480739454
2,0.0,G.S. Manikandan,Dabang Delhi K.C.,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,9.0,222.0,13.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,1.0,222.0,13.0,4.0,"Defender, left cover",0.77,222.0,13.0,4.0,"Defender, left cover",10.0,222.0,13.0,4.0,"Defender, left cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.12260204642110242,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,-0.11692103906079226,-0.5603285134200636
2,0.0,Inderpal Bishnoi,Dabang Delhi K.C.,,,,,0.0,,,,,0.0,,,,,1.0,224.0,2.0,8.0,Raider,1.0,224.0,2.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,224.0,2.0,8.0,Raider,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.507802163316862,-0.48868864173626336,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7792726559220666
2,0.0,Jasmer Singh Gulia,Dabang Delhi K.C.,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.0,51.0,3.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,0.67,51.0,3.0,1.0,All Rounder,2.0,51.0,3.0,1.0,All Rounder,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6094918510823898,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.22347673777931576,-0.7549455289773996
2,20.0,Kashiling Adake,Dabang Delhi K.C.,58.0,14.0,8.0,Raider,0.0,,,,,8.14,58.0,14.0,8.0,Raider,114.0,58.0,14.0,8.0,Raider,87.0,58.0,14.0,8.0,Raider,3.0,58.0,14.0,8.0,Raider,3.0,58.0,14.0,8.0,Raider,7.0,58.0,14.0,8.0,Raider,0.0,,,,,0.21,58.0,14.0,8.0,Raider,117.0,58.0,14.0,8.0,Raider,1.9643567160957682,-0.40394471049369335,2.817488091906855,2.291169627883136,2.166913143168744,-0.5399361647022058,1.4026063376732554,4.329416062494741,-0.6437102072448644,-0.7136329518845239,2.0426740696593058
2,0.0,Rajeev Kumar,Dabang Delhi K.C.,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,4.0,223.0,3.0,3.0,"Defender, left corner",0.0,,,,,0.0,,,,,0.0,,,,,1.33,223.0,3.0,3.0,"Defender, left corner",4.0,223.0,3.0,3.0,"Defender, left corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.47038047832202196,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.47979087376293944,-0.7062912750880657
2,0.0,Rakesh Singh Kumar,Dabang Delhi K.C.,,,,,1.0,158.0,13.0,4.0,"Defender, left cover",0.0,158.0,13.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,17.0,158.0,13.0,4.0,"Defender, left cover",0.0,,,,,0.0,,,,,2.0,158.0,13.0,4.0,"Defender, left cover",1.46,158.0,13.0,4.0,"Defender, left cover",19.0,158.0,13.0,4.0,"Defender, left cover",-0.5653754532076453,0.4593716354262999,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,0.43384344462036883,-0.2930573022265171,-0.4081870375223144,0.6399640760678816,0.6183132820970199,-0.34138437091806056
2,0.0,Ravinder Pahal,Dabang Delhi K.C.,,,,,5.0,157.0,14.0,6.0,"Defender, right corner",0.36,157.0,14.0,6.0,"Defender, right corner",4.0,157.0,14.0,6.0,"Defender, right corner",3.0,157.0,14.0,6.0,"Defender, right corner",53.0,157.0,14.0,6.0,"Defender, right corner",0.0,,,,,0.0,,,,,7.0,157.0,14.0,6.0,"Defender, right corner",4.29,157.0,14.0,6.0,"Defender, right corner",64.0,157.0,14.0,6.0,"Defender, right corner",-0.5653754532076453,3.9126370191062727,-0.5584559726486418,-0.43349317770978246,-0.42693046069196083,2.9378481543069896,-0.2930573022265171,-0.4081870375223144,3.849149784349747,3.633839555831235,0.7533363415919546
2,33.0,Rohit Kumar Choudary,Dabang Delhi K.C.,217.0,14.0,8.0,Raider,0.0,,,,,4.36,217.0,14.0,8.0,Raider,61.0,217.0,14.0,8.0,Raider,41.0,217.0,14.0,8.0,Raider,3.0,217.0,14.0,8.0,Raider,1.0,217.0,14.0,8.0,Raider,6.0,217.0,14.0,8.0,Raider,0.0,,,,,0.21,217.0,14.0,8.0,Raider,64.0,217.0,14.0,8.0,Raider,3.608682626142987,-0.40394471049369335,1.1772479165829761,0.9783775488247299,0.7464749791497866,-0.5399361647022058,0.27216391107340704,3.6526156196351622,-0.6437102072448644,-0.7136329518845239,0.7533363415919546
2,1.0,Sandeep Tomar,Dabang Delhi K.C.,225.0,3.0,8.0,Raider,0.0,,,,,0.67,225.0,3.0,8.0,Raider,2.0,225.0,3.0,8.0,Raider,2.0,225.0,3.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,2.0,225.0,3.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,-0.4239389212331914,-0.48303250144783555,-0.4578095512141121,-0.7486032238427576,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7549455289773996
2,1.0,Selvamani K,Dabang Delhi K.C.,264.0,10.0,8.0,Raider,0.0,,,,,1.56,264.0,10.0,8.0,Raider,14.0,264.0,10.0,8.0,Raider,9.0,264.0,10.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,264.0,10.0,8.0,Raider,0.0,,,,,0.0,,,,,14.0,264.0,10.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,-0.03774480587915638,-0.18579655901951714,-0.24165591755905336,-0.7486032238427576,-0.2930573022265171,0.26861340533726497,-0.6437102072448644,-0.9373999191934232,-0.46302000564139556
2,3.0,Shrikant Tewthia,Dabang Delhi K.C.,107.0,9.0,1.0,All Rounder,0.0,,,,,1.25,107.0,9.0,1.0,All Rounder,10.0,107.0,9.0,1.0,All Rounder,9.0,107.0,9.0,1.0,All Rounder,8.0,107.0,9.0,1.0,All Rounder,0.0,,,,,0.0,,,,,1.0,107.0,9.0,1.0,All Rounder,1.0,107.0,9.0,1.0,All Rounder,19.0,107.0,9.0,1.0,All Rounder,-0.1859156278121332,-0.40394471049369335,-0.17226185729460677,-0.28487520649562326,-0.24165591755905336,-0.19215773280128634,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,0.12815706799181178,-0.34138437091806056
2,0.0,Chandran Ranjit,Telugu Titans,,,,,0.0,,,,,0.0,36.0,1.0,8.0,Raider,0.0,,,,,0.0,,,,,1.0,36.0,1.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,36.0,1.0,8.0,Raider,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7792726559220666
2,0.0,D. Gopu,Telugu Titans,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,9.0,152.0,7.0,10.0,"Defender, right and left corner",0.0,,,,,0.0,,,,,0.0,,,,,1.29,152.0,7.0,10.0,"Defender, right and left corner",9.0,152.0,7.0,10.0,"Defender, right and left corner",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.12260204642110242,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,0.43716859427553,-0.5846556403647306
2,8.0,Deepak Niwas Hooda,Telugu Titans,41.0,15.0,1.0,All Rounder,3.0,41.0,15.0,1.0,All Rounder,4.0,41.0,15.0,1.0,All Rounder,60.0,41.0,15.0,1.0,All Rounder,54.0,41.0,15.0,1.0,All Rounder,32.0,41.0,15.0,1.0,All Rounder,1.0,41.0,15.0,1.0,All Rounder,1.0,41.0,15.0,1.0,All Rounder,4.0,41.0,15.0,1.0,All Rounder,2.4,41.0,15.0,1.0,All Rounder,96.0,41.0,15.0,1.0,All Rounder,0.44651741451372023,2.186004327266286,1.0210345665521305,0.9536078869557033,1.147903155937753,1.4771787403231273,0.27216391107340704,0.26861340533726497,1.9236383593806279,1.6199368500511406,1.5318044038212988
2,0.0,Hadi Oshtorak,Telugu Titans,,,,,1.0,249.0,4.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,6.0,249.0,4.0,1.0,All Rounder,0.0,,,,,0.0,,,,,1.0,249.0,4.0,1.0,All Rounder,1.75,249.0,4.0,1.0,All Rounder,7.0,249.0,4.0,1.0,All Rounder,-0.5653754532076453,0.4593716354262999,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.3312691055616541,-0.2930573022265171,-0.4081870375223144,-0.0018730655884913543,0.927324808380738,-0.6333098942540646
2,0.0,Hyunil Park,Telugu Titans,,,,,0.0,,,,,0.0,,,,,2.0,250.0,2.0,1.0,All Rounder,1.0,250.0,2.0,1.0,All Rounder,1.0,250.0,2.0,1.0,All Rounder,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,3.0,250.0,2.0,1.0,All Rounder,-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.48303250144783555,-0.48868864173626336,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.9373999191934232,-0.7306184020327327
2,1.0,Isac Antony,Telugu Titans,238.0,7.0,8.0,Raider,0.0,,,,,1.67,238.0,7.0,8.0,Raider,10.0,238.0,7.0,8.0,Raider,9.0,238.0,7.0,8.0,Raider,4.0,238.0,7.0,8.0,Raider,0.0,,,,,0.0,,,,,0.0,,,,,0.57,238.0,7.0,8.0,Raider,14.0,238.0,7.0,8.0,Raider,-0.4388888447424746,-0.40394471049369335,0.009987051074713057,-0.28487520649562326,-0.24165591755905336,-0.47038047832202196,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.33003243649783937,-0.46302000564139556
2,0.0,Jishnu,Telugu Titans,,,,,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,1.0,239.0,3.0,7.0,"Defender, right cover",0.0,,,,,0.0,,,,,0.0,,,,,0.33,239.0,3.0,7.0,"Defender, right cover",1.0,239.0,3.0,7.0,"Defender, right cover",-0.5653754532076453,-0.40394471049369335,-0.7146693226794874,-0.5325718251858886,-0.5195677322584146,-0.6790475374625736,-0.2930573022265171,-0.4081870375223144,-0.6437102072448644,-0.5857661134222958,-0.7792726559220666
2,2.0,Meraj Sheykh,Telugu Titans,251.0,15.0,1.0,All Rounder,0.0,,,,,2.07,251.0,15.0,1.0,All Rounder,29.0,251.0,15.0,1.0,All Rounder,18.0,251.0,15.0,1.0,All Rounder,9.0,251.0,15.0,1.0,All Rounder,1.0,251.0,15.0,1.0,All Rounder,3.0,251.0,15.0,1.0,All Rounder,0.0,,,,,0.6,251.0,15.0,1.0,All Rounder,38.0,251.0,15.0,1.0,All Rounder,-0.31240223627730385,-0.40394471049369335,0.1835574399978748,0.18574836901588085,0.036255897140307886,-0.12260204642110242,0.27216391107340704,1.6222142910564237,-0.6437102072448644,-0.2980657268822823,0.12083104103061253
